精品豆腐丝（袋）,6.00,6.00,6.00,豆制品,袋,2021-05-20
豆腐皮（散）,5.50,5.50,5.50,豆制品,斤,2021-05-20
豆腐干（散）,4.50,4.50,4.50,豆制品,斤,2021-05-20
精品豆腐干（袋）,5.00,5.00,5.00,豆制品,袋,2021-05-20
豆腐泡（散）,5.50,5.50,5.50,豆制品,斤,2021-05-20
精品豆腐泡（袋）,5.00,5.00,5.00,豆制品,袋,2021-05-20
熟腰果,20.00,30.00,40.00,干果,斤,2021-05-20
巴旦木,20.00,27.50,35.00,干果,斤,2021-05-20
五香花生米,7.00,8.50,10.00,干果,斤,2021-05-20
金丝小枣,4.00,5.50,7.00,干果,斤,2021-05-20
空心脆枣,5.00,6.50,8.00,干果,斤,2021-05-20
无花果,16.00,22.00,28.00,干果,斤,2021-05-20
大榛,22.00,28.50,35.00,干果,斤,2021-05-20
胡桃,35.00,40.00,45.00,干果,斤,2021-05-20
国产杏仁,20.00,25.00,30.00,干果,斤,2021-05-20
普核桃,5.00,10.00,15.00,干果,斤,2021-05-20
长寿果,25.00,30.00,35.00,干果,斤,2021-05-20
绿茶南瓜子,15.00,16.50,18.00,干果,斤,2021-05-20
首农双河长粒香大米,2.90,2.95,3.00,大米类,斤,2021-05-20
首农双河秋田小町,2.60,2.65,2.70,大米类,斤,2021-05-20
黑土王秋田小町米,2.50,2.50,2.50,大米类,斤,2021-05-20
黑龙江长粒稻花香米,3.00,3.50,4.00,大米类,斤,2021-05-20
东北长粒香米,2.80,3.00,3.20,大米类,斤,2021-05-20
东北盘锦大米,2.47,2.51,2.55,大米类,斤,2021-05-20
贵环东北超级小町米,2.50,2.50,2.50,大米类,斤,2021-05-20
芦荟,6.00,6.50,7.00,特菜,斤,2021-05-20
百合,30.00,31.00,32.00,特菜,斤,2021-05-20
香椿,10.00,11.00,12.00,特菜,斤,2021-05-20
红彩椒黄,5.00,5.50,6.00,特菜,斤,2021-05-20
菊苣,12.00,12.50,13.00,特菜,斤,2021-05-20
芦笋,6.00,6.50,7.00,特菜,斤,2021-05-20
冬笋,7.00,8.00,9.00,特菜,斤,2021-05-20
慈姑,7.00,7.50,8.00,特菜,斤,2021-05-20
韭黄,8.00,8.50,9.00,特菜,斤,2021-05-20
法香,7.00,7.50,8.00,特菜,斤,2021-05-20
豆尖,7.50,8.00,8.50,特菜,斤,2021-05-20
秋葵,6.50,7.00,7.50,特菜,斤,2021-05-20
甜豆,7.00,7.50,8.00,特菜,斤,2021-05-20
龙豆,29.00,30.00,31.00,特菜,斤,2021-05-20
凉瓜,5.50,6.00,6.50,特菜,斤,2021-05-20
银芽,5.00,5.50,6.00,特菜,斤,2021-05-20
南姜,6.00,6.50,7.00,特菜,斤,2021-05-20
沙葁,7.00,7.50,8.00,特菜,斤,2021-05-20
苤蓝,2.50,2.75,3.00,特菜,斤,2021-05-20
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-19
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-19
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-19
后肘,9.50,10.25,11.00,猪肉类,斤,2021-05-19
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-19
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-05-19
纯排骨,21.00,22.50,24.00,猪肉类,斤,2021-05-19
纯腔骨,9.00,10.50,12.00,猪肉类,斤,2021-05-19
腔排骨,15.00,16.00,17.00,猪肉类,斤,2021-05-19
棒骨,11.00,12.00,13.00,猪肉类,斤,2021-05-19
猪头,15.00,15.00,15.00,猪肉类,斤,2021-05-19
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-19
猪肚,19.00,19.50,20.00,猪肉类,斤,2021-05-19
猪板油,12.00,12.50,13.00,猪肉类,斤,2021-05-19
肥膘肉,7.00,8.00,9.00,猪肉类,斤,2021-05-19
猪腰子,21.00,21.50,22.00,猪肉类,斤,2021-05-19
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-19
猪肝,9.50,9.75,10.00,猪肉类,斤,2021-05-19
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-19
散叶生菜,2.00,2.25,2.50,京,斤,2021-05-18
油菜,0.80,1.00,1.20,鲁京,斤,2021-05-18
香菜,1.00,1.10,1.20,鲁冀,斤,2021-05-18
茴香,0.80,1.00,1.20,冀,斤,2021-05-18
韭菜,0.80,0.90,1.00,普通,斤,2021-05-18
韭菜苔,2.80,3.00,3.20,普通,斤,2021-05-18
苦菊,1.50,1.75,2.00,辽,斤,2021-05-18
油麦菜,1.00,1.25,1.50,京,斤,2021-05-18
散菜花,1.50,1.75,2.00,豫苏,斤,2021-05-18
绿菜花,1.70,1.95,2.20,冀 苏陕,斤,2021-05-18
菜花,1.50,1.65,1.80,云,斤,2021-05-18
绿豆芽,0.95,0.98,1.00,普通,斤,2021-05-18
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-18
紫菜苔,3.00,3.25,3.50,普通,斤,2021-05-18
番茄,1.00,1.35,1.70,川鲁蒙,斤,2021-05-18
番茄（精品）,1.80,2.00,2.20,鲁新,斤,2021-05-18
樱西,4.00,4.50,5.00,小红,斤,2021-05-18
黄瓜,0.70,0.85,1.00,蒙辽袋鲁,斤,2021-05-18
黄瓜(鲜干花),1.50,1.70,1.90,冀,斤,2021-05-18
娃娃菜,0.50,0.55,0.60,大小,斤,2021-05-21
小白菜,0.40,0.55,0.70,普通,斤,2021-05-21
芹菜,0.80,1.00,1.20,冀,斤,2021-05-21
西芹,2.00,2.25,2.50,普通,斤,2021-05-21
菠菜,0.80,0.90,1.00,鲁冀,斤,2021-05-21
莴笋,0.70,0.95,1.20,闽浙鲁,斤,2021-05-21
团生菜,0.80,1.00,1.20,毛|净,斤,2021-05-21
圆白菜,0.40,0.50,0.60,冀,斤,2021-05-21
紫甘蓝,1.00,1.10,1.20,闽云,斤,2021-05-21
散叶生菜,1.50,1.75,2.00,京,斤,2021-05-21
油菜,0.80,1.10,1.40,鲁京,斤,2021-05-21
香菜,1.00,1.20,1.40,鲁冀,斤,2021-05-21
茴香,1.00,1.25,1.50,冀,斤,2021-05-21
韭菜,0.80,0.90,1.00,普通,斤,2021-05-21
韭菜苔,2.80,3.15,3.50,普通,斤,2021-05-21
苦菊,1.00,1.25,1.50,辽,斤,2021-05-21
油麦菜,1.00,1.25,1.50,京,斤,2021-05-21
散菜花,1.50,1.75,2.00,豫苏,斤,2021-05-21
绿菜花,1.50,1.75,2.00,冀 苏陕,斤,2021-05-21
油菜,1.00,1.25,1.50,水菜,斤,2021-05-21
小白菜,1.50,1.75,2.00,水菜,斤,2021-05-21
油麦菜,1.00,1.25,1.50,水菜,斤,2021-05-21
奶白菜,3.00,3.25,3.50,水菜,斤,2021-05-21
散生菜,1.50,2.00,2.50,水菜,斤,2021-05-21
香葱,3.50,3.75,4.00,水菜,斤,2021-05-21
茼蒿,2.50,2.75,3.00,水菜,斤,2021-05-21
蒿子秆,3.50,3.75,4.00,水菜,斤,2021-05-21
水萝卜,1.50,1.75,2.00,水菜,斤,2021-05-21
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-21
香芹,1.50,1.75,2.00,水菜,斤,2021-05-21
菠菜,3.50,3.75,4.00,水菜,斤,2021-05-21
苋菜,1.50,1.75,2.00,水菜,斤,2021-05-21
菊花菜,1.00,1.25,1.50,水菜,斤,2021-05-21
青蒜,1.50,1.75,2.00,水菜,斤,2021-05-21
盖菜,1.50,2.00,2.50,水菜,斤,2021-05-21
芥兰,1.50,1.75,2.00,水菜,斤,2021-05-21
菜心,2.00,2.25,2.50,水菜,斤,2021-05-21
空心菜,2.00,2.25,2.50,水菜,斤,2021-05-21
纯通脊,12.00,13.00,14.00,猪肉类,斤,2021-05-21
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-21
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-21
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-21
后肘,9.50,10.25,11.00,猪肉类,斤,2021-05-21
猪尾巴,43.00,44.00,45.00,猪肉类,斤,2021-05-21
猪蹄,19.00,19.00,19.00,猪肉类,斤,2021-05-21
纯排骨,21.00,22.50,24.00,猪肉类,斤,2021-05-21
纯腔骨,9.00,10.50,12.00,猪肉类,斤,2021-05-21
腔排骨,15.00,16.00,17.00,猪肉类,斤,2021-05-21
棒骨,10.00,10.50,11.00,猪肉类,斤,2021-05-21
猪头,13.00,13.50,14.00,猪肉类,斤,2021-05-21
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-05-21
猪肚,19.00,19.50,20.00,猪肉类,斤,2021-05-21
猪板油,12.00,12.50,13.00,猪肉类,斤,2021-05-21
肥膘肉,7.00,8.00,9.00,猪肉类,斤,2021-05-21
猪腰子,21.00,21.50,22.00,猪肉类,斤,2021-05-21
猪心,10.00,10.00,10.00,猪肉类,斤,2021-05-21
猪肝,9.50,9.75,10.00,猪肉类,斤,2021-05-21
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-05-18
南美、菲律宾香蕉,2.70,3.10,3.50,香蕉类,斤,2021-05-18
泰国香蕉（帝王蕉）,7.00,7.50,8.00,香蕉类,斤,2021-05-18
晓蜜25号,2.00,2.25,2.50,甜瓜类,斤,2021-05-18
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-05-18
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-18
网纹,3.00,3.30,3.60,甜瓜类,斤,2021-05-18
长香玉,1.80,1.90,2.00,甜瓜类,斤,2021-05-18
西洲蜜,2.80,2.90,3.00,甜瓜类,斤,2021-05-18
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-18
羊角蜜,2.30,4.15,6.00,甜瓜类,斤,2021-05-18
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-18
久红瑞,2.00,2.15,2.30,甜瓜类,斤,2021-05-18
绿宝甜瓜,3.50,4.50,5.50,甜瓜类,斤,2021-05-18
博阳（系列）,2.50,3.50,4.50,甜瓜类,斤,2021-05-18
景甜,3.20,3.75,4.30,甜瓜类,斤,2021-05-18
208甜瓜,2.00,2.15,2.30,甜瓜类,斤,2021-05-18
富士（纸袋Φ70-84）,1.80,2.20,2.60,苹果类,斤,2021-05-18
富士（纸+膜袋）,1.60,1.80,2.00,苹果类,斤,2021-05-18
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-05-19
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-19
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-19
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-19
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-19
箱鸡蛋,198.00,200.50,203.00,蛋类,斤,2021-05-19
箱鸡蛋,4.50,4.56,4.61,蛋类,斤,2021-05-19
散鸡蛋,4.80,4.80,4.80,蛋类,斤,2021-05-19
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-19
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-19
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-19
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-19
鹌鹑蛋,6.00,6.50,7.00,蛋类,斤,2021-05-19
柴鸡蛋,4.80,7.40,10.00,蛋类,斤,2021-05-19
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-19
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-19
鸽子蛋,2.50,2.55,2.60,蛋类,斤,2021-05-19
北豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-05-19
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-19
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-20
南北瓜,0.90,1.00,1.10,桂,斤,2021-05-20
尖椒,1.40,1.70,2.00,冀晋鲁新,斤,2021-05-20
螺丝椒,2.00,2.20,2.40,普通,斤,2021-05-20
柿子椒,1.20,1.40,1.60,鲁新,斤,2021-05-20
线椒,2.50,2.75,3.00,鲁琼新,斤,2021-05-20
杭椒,2.50,2.75,3.00,普通,斤,2021-05-20
小米椒,3.00,4.00,5.00,滇,斤,2021-05-20
彩椒,4.50,5.00,5.50,红黄,斤,2021-05-20
白萝卜,0.25,0.33,0.40,冀,斤,2021-05-20
心里美,1.50,2.00,2.50,冀新,斤,2021-05-20
卞萝卜,0.40,0.60,0.80,冀,斤,2021-05-20
青萝卜,1.00,1.25,1.50,冀鲁新,斤,2021-05-20
胡萝卜,1.00,1.10,1.20,冀鲁新,斤,2021-05-20
胡萝卜（洗）,0.80,1.00,1.20,冀闽箱,斤,2021-05-20
小水萝卜,0.80,0.90,1.00,普通,斤,2021-05-20
土豆,0.40,0.55,0.70,冀云,斤,2021-05-20
新土豆（黄心）,0.80,1.00,1.20,鲁,斤,2021-05-20
黄葱头,0.80,1.00,1.20,蒙甘,斤,2021-05-20
瓠子,1.20,1.45,1.70,普通,斤,2021-05-17
西葫芦,0.80,0.90,1.00,滇鲁,斤,2021-05-17
佛手瓜,2.00,2.15,2.30,普通,斤,2021-05-17
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-17
南北瓜,1.00,1.10,1.20,冀广西,斤,2021-05-17
尖椒,1.40,1.70,2.00,冀晋鲁新,斤,2021-05-17
螺丝椒,2.20,2.40,2.60,普通,斤,2021-05-17
柿子椒,1.50,1.65,1.80,鲁新,斤,2021-05-17
线椒,2.80,2.90,3.00,鲁琼新,斤,2021-05-17
杭椒,2.50,2.75,3.00,普通,斤,2021-05-17
小米椒,3.00,4.00,5.00,滇,斤,2021-05-17
彩椒,4.50,5.00,5.50,红黄,斤,2021-05-17
白萝卜,0.30,0.40,0.50,冀,斤,2021-05-17
心里美,1.50,2.00,2.50,冀新,斤,2021-05-17
卞萝卜,0.40,0.70,1.00,冀,斤,2021-05-17
青萝卜,1.00,1.25,1.50,冀鲁新,斤,2021-05-17
胡萝卜,1.00,1.15,1.30,冀鲁新,斤,2021-05-17
胡萝卜（洗）,0.90,1.10,1.30,冀闽箱,斤,2021-05-17
小水萝卜,0.80,0.90,1.00,普通,斤,2021-05-17
鲤鱼,12.00,12.50,13.00,>1000g,斤,2021-05-19
草鱼,14.00,14.50,15.00,750g-1000g,斤,2021-05-19
草鱼,14.00,14.50,15.00,>1000g,斤,2021-05-19
鲫鱼,16.00,16.00,16.00,200g-250g,斤,2021-05-19
鲫鱼,17.00,17.00,17.00,350g-400g,斤,2021-05-19
胖头鱼,16.00,16.00,16.00,>2000g,斤,2021-05-19
武昌鱼,12.00,12.00,12.00,700g左右,斤,2021-05-19
鲢鱼,5.00,5.50,6.00,1000-1500g,斤,2021-05-19
嘎鱼,24.00,24.50,25.00,<100g,斤,2021-05-19
淡水鲈鱼,24.00,24.00,24.00,活,斤,2021-05-19
大白菜,0.30,0.35,0.40,储存新,斤,2021-05-18
娃娃菜,0.50,0.55,0.60,大小,斤,2021-05-18
小白菜,0.40,0.55,0.70,普通,斤,2021-05-18
芹菜,1.00,1.10,1.20,冀,斤,2021-05-18
西芹,2.00,2.25,2.50,普通,斤,2021-05-18
菠菜,0.80,0.90,1.00,鲁冀,斤,2021-05-18
莴笋,0.70,1.05,1.40,闽浙鲁,斤,2021-05-18
团生菜,0.80,1.00,1.20,毛|净,斤,2021-05-18
圆白菜,0.40,0.50,0.60,冀,斤,2021-05-18
猪板油,12.00,12.50,13.00,猪肉类,斤,2021-05-17
肥膘肉,7.00,8.00,9.00,猪肉类,斤,2021-05-17
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-17
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-17
猪肝,10.00,10.00,10.00,猪肉类,斤,2021-05-17
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-17
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-17
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-17
牛前腱,37.00,37.00,37.00,牛肉类,斤,2021-05-17
牛后腱,37.00,37.00,37.00,牛肉类,斤,2021-05-17
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-17
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-17
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-05-17
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-05-17
牛腩,35.00,35.50,36.00,牛肉类,斤,2021-05-17
牛林,35.00,35.50,36.00,牛肉类,斤,2021-05-17
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-17
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-17
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-17
苦瓜,2.00,2.25,2.50,鲁,斤,2021-05-18
丝瓜,1.40,1.50,1.60,豫鲁,斤,2021-05-18
丝瓜,3.00,3.50,4.00,短,斤,2021-05-18
瓠子,1.20,1.45,1.70,普通,斤,2021-05-18
西葫芦,1.00,1.15,1.30,滇鲁,斤,2021-05-18
佛手瓜,2.00,2.15,2.30,普通,斤,2021-05-18
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-18
南北瓜,0.90,1.00,1.10,桂,斤,2021-05-18
尖椒,1.40,1.70,2.00,冀晋鲁新,斤,2021-05-18
螺丝椒,2.00,2.15,2.30,普通,斤,2021-05-18
柿子椒,1.30,1.50,1.70,鲁新,斤,2021-05-18
线椒,2.50,2.75,3.00,鲁琼新,斤,2021-05-18
杭椒,2.50,2.75,3.00,普通,斤,2021-05-18
小米椒,3.00,4.00,5.00,滇,斤,2021-05-18
彩椒,4.50,5.00,5.50,红黄,斤,2021-05-18
白萝卜,0.25,0.28,0.30,冀,斤,2021-05-18
心里美,1.50,2.00,2.50,冀新,斤,2021-05-18
卞萝卜,0.40,0.70,1.00,冀,斤,2021-05-18
青萝卜,1.00,1.25,1.50,冀鲁新,斤,2021-05-18
茭白,2.50,3.00,3.50,京浙,斤,2021-05-21
凉薯,2.00,2.15,2.30,普通,斤,2021-05-21
荸荠,3.00,3.40,3.80,皖,斤,2021-05-21
芋头,1.70,1.85,2.00,鲁,斤,2021-05-21
苇叶,3.40,3.45,3.50,普通,斤,2021-05-21
姜,3.00,4.00,5.00,姜头整,斤,2021-05-21
大蒜,2.50,2.75,3.00,普通,斤,2021-05-21
新蒜,1.60,1.90,2.20,普通,斤,2021-05-21
蒜米,3.20,3.50,3.80,普通,斤,2021-05-21
大葱,1.50,2.50,3.50,鲁、冀、闽,斤,2021-05-21
小葱,1.00,1.25,1.50,普通,斤,2021-05-21
蒜苗,1.50,3.00,4.50,苏鲁,斤,2021-05-21
蒜黄,4.00,4.50,5.00,冀,斤,2021-05-21
青蒜,1.60,2.00,2.40,冀,斤,2021-05-21
平菇,2.00,2.50,3.00,小叶,斤,2021-05-21
香菇,3.00,3.50,4.00,普通,斤,2021-05-21
白玉菇,3.00,3.50,4.00,普通,斤,2021-05-21
口蘑,7.00,7.50,8.00,普通,斤,2021-05-21
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-21
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-18
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-18
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-18
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-18
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-18
巨峰葡萄,6.00,9.00,12.00,葡萄类,斤,2021-05-18
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-18
玫瑰香葡萄,10.00,12.00,14.00,葡萄类,斤,2021-05-18
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-18
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-18
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-18
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-18
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-18
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-18
台农小芒果,3.00,4.00,5.00,芒果类,斤,2021-05-18
台农大芒果,4.00,5.00,6.00,芒果类,斤,2021-05-18
红金龙,7.50,7.75,8.00,芒果类,斤,2021-05-18
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-18
青皮芒果,2.80,3.40,4.00,芒果类,斤,2021-05-18
冬春笋,2.60,2.80,3.00,普通,斤,2021-05-16
荸荠,1.60,2.30,3.00,皖,斤,2021-05-16
芋头,1.70,1.85,2.00,鲁,斤,2021-05-16
苇叶,3.40,3.45,3.50,普通,斤,2021-05-16
姜,3.00,4.00,5.00,姜头整,斤,2021-05-16
大蒜,2.50,2.75,3.00,普通,斤,2021-05-16
新蒜,1.40,1.60,1.80,普通,斤,2021-05-16
蒜米,3.40,3.60,3.80,普通,斤,2021-05-16
大葱,3.40,3.60,3.80,冀苏,斤,2021-05-16
小葱,1.00,1.15,1.30,普通,斤,2021-05-16
蒜苗,1.50,3.00,4.50,云鲁,斤,2021-05-16
蒜黄,5.00,5.25,5.50,冀,斤,2021-05-16
青蒜,1.50,1.75,2.00,京,斤,2021-05-16
平菇,2.30,2.65,3.00,小叶,斤,2021-05-16
香菇,3.00,3.75,4.50,普通,斤,2021-05-16
白玉菇,4.00,4.50,5.00,普通,斤,2021-05-16
口蘑,7.00,7.50,8.00,普通,斤,2021-05-16
杏鲍菇,2.50,3.00,3.50,普通,斤,2021-05-16
金针菇,1.50,2.00,2.50,普通,斤,2021-05-16
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-19
牛前腱,37.00,37.00,37.00,牛肉类,斤,2021-05-19
牛后腱,37.00,37.00,37.00,牛肉类,斤,2021-05-19
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-19
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-19
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-05-19
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-05-19
牛腩,35.00,35.50,36.00,牛肉类,斤,2021-05-19
牛林,35.00,35.50,36.00,牛肉类,斤,2021-05-19
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-19
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-19
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-19
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-19
整羊,28.00,29.00,30.00,羊肉类,斤,2021-05-19
去骨羊前腿,41.00,41.00,41.00,羊肉类,斤,2021-05-19
去骨羊后腿,42.00,42.00,42.00,羊肉类,斤,2021-05-19
羊腰窝,40.00,40.00,40.00,羊肉类,斤,2021-05-19
羊肉片,41.00,42.00,43.00,羊肉类,斤,2021-05-19
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-05-19
蒿子秆,4.50,4.75,5.00,水菜,斤,2021-05-19
水萝卜,1.50,1.75,2.00,水菜,斤,2021-05-19
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-19
香芹,1.50,1.75,2.00,水菜,斤,2021-05-19
菠菜,2.50,2.75,3.00,水菜,斤,2021-05-19
苋菜,2.00,2.25,2.50,水菜,斤,2021-05-19
菊花菜,1.00,1.25,1.50,水菜,斤,2021-05-19
青蒜,1.50,1.75,2.00,水菜,斤,2021-05-19
盖菜,1.00,1.25,1.50,水菜,斤,2021-05-19
芥兰,1.50,1.75,2.00,水菜,斤,2021-05-19
菜心,1.50,1.75,2.00,水菜,斤,2021-05-19
空心菜,2.00,2.25,2.50,水菜,斤,2021-05-19
鸡毛菜,2.00,2.25,2.50,水菜,斤,2021-05-19
荠菜,4.00,4.25,4.50,水菜,斤,2021-05-19
荆芥,2.00,2.25,2.50,水菜,斤,2021-05-19
紫苏叶,4.00,4.50,5.00,水菜,斤,2021-05-19
豌豆苗,3.50,4.00,4.50,水菜,斤,2021-05-19
快菜,0.80,1.00,1.20,水菜,斤,2021-05-19
苦菊,2.00,2.25,2.50,水菜,斤,2021-05-19
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-18
香芹,1.50,1.75,2.00,水菜,斤,2021-05-18
菠菜,3.00,3.25,3.50,水菜,斤,2021-05-18
苋菜,2.00,2.50,3.00,水菜,斤,2021-05-18
菊花菜,1.50,1.75,2.00,水菜,斤,2021-05-18
青蒜,1.50,1.75,2.00,水菜,斤,2021-05-18
盖菜,0.80,0.90,1.00,水菜,斤,2021-05-18
芥兰,1.50,1.75,2.00,水菜,斤,2021-05-18
菜心,1.50,1.75,2.00,水菜,斤,2021-05-18
空心菜,2.00,2.25,2.50,水菜,斤,2021-05-18
鸡毛菜,2.00,2.25,2.50,水菜,斤,2021-05-18
荠菜,4.00,4.50,5.00,水菜,斤,2021-05-18
荆芥,2.00,2.50,3.00,水菜,斤,2021-05-18
紫苏叶,4.00,4.25,4.50,水菜,斤,2021-05-18
豌豆苗,4.00,4.25,4.50,水菜,斤,2021-05-18
快菜,0.80,1.00,1.20,水菜,斤,2021-05-18
苦菊,2.00,2.25,2.50,水菜,斤,2021-05-18
穿心莲,1.50,1.75,2.00,水菜,斤,2021-05-18
木耳菜,2.00,2.25,2.50,水菜,斤,2021-05-18
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-19
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-19
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-19
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-19
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-19
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-19
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-19
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-19
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-19
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-19
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-19
白条猪（瘦）,11.50,11.50,11.50,猪肉类,斤,2021-05-19
白条猪（肥）,9.00,9.00,9.00,猪肉类,斤,2021-05-19
前臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-19
前臀尖（肥）,9.50,10.25,11.00,猪肉类,斤,2021-05-19
后臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-19
后臀尖（肥）,9.50,10.25,11.00,猪肉类,斤,2021-05-19
五花肉（瘦）,14.00,15.00,16.00,猪肉类,斤,2021-05-19
五花肉（肥）,12.00,13.00,14.00,猪肉类,斤,2021-05-19
白条猪（瘦）,12.00,12.00,12.00,猪肉类,斤,2021-05-18
白条猪（肥）,10.00,10.00,10.00,猪肉类,斤,2021-05-18
前臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-18
前臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-18
后臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-18
后臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-18
五花肉（瘦）,14.00,15.00,16.00,猪肉类,斤,2021-05-18
五花肉（肥）,12.00,13.00,14.00,猪肉类,斤,2021-05-18
纯通脊,12.00,13.00,14.00,猪肉类,斤,2021-05-18
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-18
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-18
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-18
后肘,9.50,10.25,11.00,猪肉类,斤,2021-05-18
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-18
猪蹄,19.00,19.00,19.00,猪肉类,斤,2021-05-18
纯排骨,21.50,22.75,24.00,猪肉类,斤,2021-05-18
